zone_id,date,traffic_congestion
Z064,2025-01-06,H
Z064,2025-01-07,L
Z064,2025-01-08,L
Z064,2025-01-09,H
Z064,2025-01-10,L
Z064,2025-01-11,
Z064,2025-01-12,L
Z064,2025-01-13,L
Z064,2025-01-14,M
Z064,2025-01-15,L
Z064,2025-01-16,L
Z064,2025-01-17,M
Z064,2025-01-18,M
Z064,2025-01-19,
Z064,2025-01-20,L
Z064,2025-01-21,M
Z064,2025-01-22,M
Z064,2025-01-23,H
Z064,2025-01-24,M
Z064,2025-01-25,H
Z064,2025-01-26,M
Z064,2025-01-27,M
Z064,2025-01-28,L
Z064,2025-01-29,M
Z064,2025-01-30,H
Z064,2025-01-31,M
Z064,2025-02-01,M
Z064,2025-02-02,M
Z064,2025-02-03,
Z064,2025-02-04,L
Z064,2025-02-05,L
Z064,2025-02-06,L
Z064,2025-02-07,H
Z064,2025-02-08,H
Z064,2025-02-09,M
Z064,2025-02-10,M
Z064,2025-02-11,M
Z064,2025-02-12,H
Z064,2025-02-13,L
Z064,2025-02-14,H
Z064,2025-02-15,H
Z064,2025-02-16,L
Z064,2025-02-17,M
Z064,2025-02-18,M
Z064,2025-02-19,M
Z064,2025-02-20,L
Z064,2025-02-21,H
Z064,2025-02-22,M
Z064,2025-02-23,M
Z064,2025-02-24,M
Z064,2025-02-25,H
Z064,2025-02-26,M
Z064,2025-02-27,M
Z064,2025-02-28,L
Z064,2025-03-01,M
Z064,2025-03-02,L
Z064,2025-03-03,
Z064,2025-03-04,M
Z064,2025-03-05,M
Z064,2025-03-06,H
Z064,2025-03-07,L
Z064,2025-03-08,H
Z064,2025-03-09,L
Z064,2025-03-10,
Z064,2025-03-11,L
Z064,2025-03-12,H
Z064,2025-03-13,M
Z064,2025-03-14,M
Z064,2025-03-15,H
Z064,2025-03-16,H
Z064,2025-03-17,M
Z064,2025-03-18,
Z064,2025-03-19,H
Z064,2025-03-20,H
Z064,2025-03-21,L
Z064,2025-03-22,M
Z064,2025-03-23,H
Z064,2025-03-24,M
Z064,2025-03-25,L
Z064,2025-03-26,H
Z064,2025-03-27,H
Z064,2025-03-28,M
Z064,2025-03-29,M
Z064,2025-03-30,L
Z064,2025-03-31,H
Z065,2025-01-01,L
Z065,2025-01-02,L
Z065,2025-01-03,H
Z065,2025-01-04,M
Z065,2025-01-05,M
Z065,2025-01-06,M
Z065,2025-01-07,M
Z065,2025-01-08,L
Z065,2025-01-09,M
Z065,2025-01-10,
Z065,2025-01-11,M
Z065,2025-01-12,M
Z065,2025-01-13,l
Z065,2025-01-14,M
Z065,2025-01-15,L
Z065,2025-01-16,L
Z065,2025-01-17,M
Z065,2025-01-18,l
Z065,2025-01-19,H
Z065,2025-01-20,L
Z065,2025-01-21,L
Z065,2025-01-22,L
Z065,2025-01-23,M
Z065,2025-01-24,H
Z065,2025-01-25,M
Z065,2025-01-26,H
Z065,2025-01-27,M
Z065,2025-01-28,l
Z065,2025-01-29,H
Z065,2025-01-30,H
Z065,2025-01-31,H
Z065,2025-02-01,M
Z065,2025-02-02,L
Z065,2025-02-03,M
Z065,2025-02-04,M
Z065,2025-02-05,L
Z065,2025-02-06,M
Z065,2025-02-07,L
Z065,2025-02-08,M
Z065,2025-02-09,M
Z065,2025-02-10,M
Z065,2025-02-11,H
Z065,2025-02-12,H
Z065,2025-02-13,L
Z065,2025-02-14,h
Z065,2025-02-15,L
Z065,2025-02-16,L
Z065,2025-02-17,M
Z065,2025-02-18,L
Z065,2025-02-19,M
Z065,2025-02-20,L
Z065,2025-02-21,L
Z065,2025-02-22,M
Z065,2025-02-23,L
Z065,2025-02-24,L
Z065,2025-02-25,M
Z065,2025-02-26,M
Z065,2025-02-27,L
Z065,2025-02-28,H
Z065,2025-03-01,M
Z065,2025-03-02,L
Z065,2025-03-03,H
Z065,2025-03-04,M
Z065,2025-03-05,L
Z065,2025-03-06,L
Z065,2025-03-07,H
Z065,2025-03-08,H
Z065,2025-03-09,M
Z065,2025-03-10,L
Z065,2025-03-11,M
Z065,2025-03-12,M
Z065,2025-03-13,L
Z065,2025-03-14,H
Z065,2025-03-15,M
Z065,2025-03-16,H
Z065,2025-03-17,M
Z065,2025-03-18,H
Z065,2025-03-19,M
Z065,2025-03-20,M
Z065,2025-03-21,L
Z065,2025-03-22,M
Z065,2025-03-23,L
Z065,2025-03-24,L
Z065,2025-03-25,L
Z065,2025-03-26,H
Z065,2025-03-27,M
Z065,2025-03-28,L
Z065,2025-03-29,
Z065,2025-03-30,L
Z065,2025-03-31,L
Z066,2025-01-01,M
Z066,2025-01-02,M
Z066,2025-01-03,
Z066,2025-01-04,L
Z066,2025-01-05,L
Z066,2025-01-06,L
Z066,2025-01-07,M
Z066,2025-01-08,L
Z066,2025-01-09,
Z066,2025-01-10,M
Z066,2025-01-11,M
Z066,2025-01-12,L
Z066,2025-01-13,L
Z066,2025-01-14,L
Z066,2025-01-15,H
Z066,2025-01-16,M
Z066,2025-01-17,L
Z066,2025-01-18,L
Z066,2025-01-19,L
Z066,2025-01-20,L
Z066,2025-01-21,L
Z066,2025-01-22,H
Z066,2025-01-23,L
Z066,2025-01-24,L
Z066,2025-01-25,L
Z066,2025-01-26,L
Z066,2025-01-27,L
Z066,2025-01-28,M
Z066,2025-01-29,M
Z066,2025-01-30,M
Z066,2025-01-31,M
Z066,2025-02-01,L
Z066,2025-02-02,L
Z066,2025-02-03,L
Z066,2025-02-04,M
Z066,2025-02-05,H
Z066,2025-02-06,L
Z066,2025-02-07,H
Z066,2025-02-08,M
Z066,2025-02-09,M
Z066,2025-02-10,M
Z066,2025-02-11,
Z066,2025-02-12,L
Z066,2025-02-13,L
Z066,2025-02-14,M
Z066,2025-02-15,L
Z066,2025-02-16,H
Z066,2025-02-17,M
Z066,2025-02-18,M
Z066,2025-02-19,L
Z066,2025-02-20,L
Z066,2025-02-21,L
Z066,2025-02-22,
Z066,2025-02-23,M
Z066,2025-02-24,M
Z066,2025-02-25,L
Z066,2025-02-26,L
Z066,2025-02-27,L
Z066,2025-02-28,L
Z066,2025-03-01,H
Z066,2025-03-02,M
Z066,2025-03-03,h
Z066,2025-03-04,L
Z066,2025-03-05,L
Z066,2025-03-06,M
Z066,2025-03-07,L
Z066,2025-03-08,L
Z066,2025-03-09,M
Z066,2025-03-10,L
Z066,2025-03-11,H
Z066,2025-03-12,H
Z066,2025-03-13,L
Z066,2025-03-14,M
Z066,2025-03-15,M
Z066,2025-03-16,M
Z066,2025-03-17,M
Z066,2025-03-18,H
Z066,2025-03-19,M
Z066,2025-03-20,M
Z066,2025-03-21,M
Z066,2025-03-22,M
Z066,2025-03-23,L
Z066,2025-03-24,H
Z066,2025-03-25,L
Z066,2025-03-26,M
Z066,2025-03-27,M
Z066,2025-03-28,L
Z066,2025-03-29,L
Z066,2025-03-30,L
Z066,2025-03-31,M
Z067,2025-01-01,M
Z067,2025-01-02,M
Z067,2025-01-03,L
Z067,2025-01-04,L
Z067,2025-01-05,L
Z067,2025-01-06,M
Z067,2025-01-07,H
Z067,2025-01-08,H
Z067,2025-01-09,M
Z067,2025-01-10,H
Z067,2025-01-11,M
Z067,2025-01-12,L
Z067,2025-01-13,H
Z067,2025-01-14,L
Z067,2025-01-15,L
Z067,2025-01-16,L
Z067,2025-01-17,L
Z067,2025-01-18,L
Z067,2025-01-19,L
Z067,2025-01-20,M
Z067,2025-01-21,
Z067,2025-01-22,M
Z067,2025-01-23,L
Z067,2025-01-24,L
Z067,2025-01-25,M
Z067,2025-01-26,M
Z067,2025-01-27,H
Z067,2025-01-28,M
Z067,2025-01-29,M
Z067,2025-01-30,L
Z067,2025-01-31,M
Z067,2025-02-01,L
Z067,2025-02-02,L
Z067,2025-02-03,M
Z067,2025-02-04,L
Z067,2025-02-05,L
Z067,2025-02-06,H
Z067,2025-02-07,M
Z067,2025-02-08,L
Z067,2025-02-09,M
Z067,2025-02-10,L
Z067,2025-02-11,L
Z067,2025-02-12,M
Z067,2025-02-13,L
Z067,2025-02-14,M
Z067,2025-02-15,M
Z067,2025-02-16,H
Z067,2025-02-17,L
Z067,2025-02-18,H
Z067,2025-02-19,H
Z067,2025-02-20,M
Z067,2025-02-21,H
Z067,2025-02-22,H
Z067,2025-02-23,l
Z067,2025-02-24,H
Z067,2025-02-25,L
Z067,2025-02-26,L
Z067,2025-02-27,M
Z067,2025-02-28,L
Z067,2025-03-01,M
Z067,2025-03-02,M
Z067,2025-03-03,H
Z067,2025-03-04,M
Z067,2025-03-05,H
Z067,2025-03-06,L
Z067,2025-03-07,L
Z067,2025-03-08,L
Z067,2025-03-09,L
Z067,2025-03-10,L
Z067,2025-03-11,H
Z067,2025-03-12,L
Z067,2025-03-13,M
Z067,2025-03-14,l
Z067,2025-03-15,H
Z067,2025-03-16,L
Z067,2025-03-17,L
Z067,2025-03-18,M
Z067,2025-03-19,L
Z067,2025-03-20,H
Z067,2025-03-21,M
Z067,2025-03-22,H
Z067,2025-03-23,H
Z067,2025-03-24,H
Z067,2025-03-25,M
Z067,2025-03-26,H
Z067,2025-03-27,M
Z067,2025-03-28,H
Z067,2025-03-29,M
Z067,2025-03-30,M
Z067,2025-03-31,M
Z068,2025-01-01,L
Z068,2025-01-02,L
Z068,2025-01-03,M
Z068,2025-01-04,M
Z068,2025-01-05,M
Z068,2025-01-06,M
Z068,2025-01-07,M
Z068,2025-01-08,L
Z068,2025-01-09,M
Z068,2025-01-10,L
Z068,2025-01-11,M
Z068,2025-01-12,M
Z068,2025-01-13,
Z068,2025-01-14,H
Z068,2025-01-15,H
Z068,2025-01-16,H
Z068,2025-01-17,M
Z068,2025-01-18,M
Z068,2025-01-19,H
Z068,2025-01-20,M
Z068,2025-01-21,M
Z068,2025-01-22,M
Z068,2025-01-23,L
Z068,2025-01-24,L
Z068,2025-01-25,H
Z068,2025-01-26,L
Z068,2025-01-27,L
Z068,2025-01-28,M
Z068,2025-01-29,L
Z068,2025-01-30,M
Z068,2025-01-31,M
Z068,2025-02-01,L
Z068,2025-02-02,L
Z068,2025-02-03,L
Z068,2025-02-04,L
Z068,2025-02-05,M
Z068,2025-02-06,H
Z068,2025-02-07,L
Z068,2025-02-08,L
Z068,2025-02-09,M
Z068,2025-02-10,L
Z068,2025-02-11,M
Z068,2025-02-12,M
Z068,2025-02-13,L
Z068,2025-02-14,M
Z068,2025-02-15,L
Z068,2025-02-16,H
Z068,2025-02-17,M
Z068,2025-02-18,M
Z068,2025-02-19,M
Z068,2025-02-20,M
Z068,2025-02-21,H
Z068,2025-02-22,L
Z068,2025-02-23,L
Z068,2025-02-24,H
Z068,2025-02-25,L
Z068,2025-02-26,L
Z068,2025-02-27,M
Z068,2025-02-28,M
Z068,2025-03-01,H
Z068,2025-03-02,H
Z068,2025-03-03,M
Z068,2025-03-04,M
Z068,2025-03-05,L
Z068,2025-03-06,H
Z068,2025-03-07,
Z068,2025-03-08,M
Z068,2025-03-09,L
Z068,2025-03-10,
Z068,2025-03-11,M
Z068,2025-03-12,M
Z068,2025-03-13,M
Z068,2025-03-14,L
Z068,2025-03-15,L
Z068,2025-03-16,M
Z068,2025-03-17,M
Z068,2025-03-18,L
Z068,2025-03-19,
Z068,2025-03-20,L
Z068,2025-03-21,m
Z068,2025-03-22,M
Z068,2025-03-23,M
Z068,2025-03-24,M
Z068,2025-03-25,M
Z068,2025-03-26,M
Z068,2025-03-27,M
Z068,2025-03-28,M
Z068,2025-03-29,L
Z068,2025-03-30,L
Z068,2025-03-31,M
Z069,2025-01-01,M
Z069,2025-01-02,L
Z069,2025-01-03,h
Z069,2025-01-04,M
Z069,2025-01-05,L
Z069,2025-01-06,H
Z069,2025-01-07,M
Z069,2025-01-08,M
Z069,2025-01-09,M
Z069,2025-01-10,M
Z069,2025-01-11,L
Z069,2025-01-12,L
Z069,2025-01-13,H
Z069,2025-01-14,H
Z069,2025-01-15,L
Z069,2025-01-16,L
Z069,2025-01-17,L
Z069,2025-01-18,M
Z069,2025-01-19,H
Z069,2025-01-20,L
Z069,2025-01-21,M
Z069,2025-01-22,M
Z069,2025-01-23,M
Z069,2025-01-24,M
Z069,2025-01-25,L
Z069,2025-01-26,L
Z069,2025-01-27,L
Z069,2025-01-28,L
Z069,2025-01-29,M
Z069,2025-01-30,M
Z069,2025-01-31,L
Z069,2025-02-01,M
Z069,2025-02-02,M
Z069,2025-02-03,H
Z069,2025-02-04,
Z069,2025-02-05,M
Z069,2025-02-06,M
Z069,2025-02-07,L
Z069,2025-02-08,H
Z069,2025-02-09,L
Z069,2025-02-10,L
Z069,2025-02-11,H
Z069,2025-02-12,H
Z069,2025-02-13,L
Z069,2025-02-14,L
Z069,2025-02-15,M
Z069,2025-02-16,L
Z069,2025-02-17,M
Z069,2025-02-18,M
Z069,2025-02-19,H
Z069,2025-02-20,M
Z069,2025-02-21,L
Z069,2025-02-22,M
Z069,2025-02-23,L
Z069,2025-02-24,
Z069,2025-02-25,
Z069,2025-02-26,L
Z069,2025-02-27,M
Z069,2025-02-28,L
Z069,2025-03-01,L
Z069,2025-03-02,M
Z069,2025-03-03,L
Z069,2025-03-04,M
Z069,2025-03-05,M
Z069,2025-03-06,m
Z069,2025-03-07,
Z069,2025-03-08,M
Z069,2025-03-09,
Z069,2025-03-10,H
Z069,2025-03-11,M
Z069,2025-03-12,M
Z069,2025-03-13,H
Z069,2025-03-14,
Z069,2025-03-15,M
Z069,2025-03-16,L
Z069,2025-03-17,H
Z069,2025-03-18,M
Z069,2025-03-19,L
Z069,2025-03-20,M
Z069,2025-03-21,M
Z069,2025-03-22,L
Z069,2025-03-23,L
Z069,2025-03-24,H
Z069,2025-03-25,M
Z069,2025-03-26,H
Z069,2025-03-27,L
Z069,2025-03-28,M
Z069,2025-03-29,L
Z069,2025-03-30,H
Z069,2025-03-31,L
Z070,2025-01-01,M
Z070,2025-01-02,M
Z070,2025-01-03,L
Z070,2025-01-04,M
Z070,2025-01-05,M
Z070,2025-01-06,H
Z070,2025-01-07,M
Z070,2025-01-08,L
Z070,2025-01-09,L
Z070,2025-01-10,L
Z070,2025-01-11,L
Z070,2025-01-12,M
Z070,2025-01-13,M
Z070,2025-01-14,L
Z070,2025-01-15,M
Z070,2025-01-16,H
Z070,2025-01-17,L
Z070,2025-01-18,M
Z070,2025-01-19,
Z070,2025-01-20,H
Z070,2025-01-21,L
Z070,2025-01-22,L
Z070,2025-01-23,L
Z070,2025-01-24,H
Z070,2025-01-25,M
Z070,2025-01-26,M
Z070,2025-01-27,H
Z070,2025-01-28,M
Z070,2025-01-29,L
Z070,2025-01-30,M
Z070,2025-01-31,H
Z070,2025-02-01,
Z070,2025-02-02,L
Z070,2025-02-03,M
Z070,2025-02-04,L
Z070,2025-02-05,L
Z070,2025-02-06,M
Z070,2025-02-07,L
Z070,2025-02-08,H
Z070,2025-02-09,L
Z070,2025-02-10,L
Z070,2025-02-11,L
Z070,2025-02-12,M
Z070,2025-02-13,L
Z070,2025-02-14,H
Z070,2025-02-15,M
Z070,2025-02-16,M
Z070,2025-02-17,L
Z070,2025-02-18,M
Z070,2025-02-19,
Z070,2025-02-20,M
Z070,2025-02-21,M
Z070,2025-02-22,H
Z070,2025-02-23,M
Z070,2025-02-24,H
Z070,2025-02-25,L
Z070,2025-02-26,M
Z070,2025-02-27,L
Z070,2025-02-28,L
Z070,2025-03-01,L
Z070,2025-03-02,L
Z070,2025-03-03,
Z070,2025-03-04,M
Z070,2025-03-05,M
Z070,2025-03-06,L
Z070,2025-03-07,H
Z070,2025-03-08,M
Z070,2025-03-09,H
Z070,2025-03-10,L
Z070,2025-03-11,M
Z070,2025-03-12,H
Z070,2025-03-13,
Z070,2025-03-14,M
Z070,2025-03-15,M
Z070,2025-03-16,L
Z070,2025-03-17,M
Z070,2025-03-18,M
Z070,2025-03-19,L
Z070,2025-03-20,L
Z070,2025-03-21,M
Z070,2025-03-22,M
Z070,2025-03-23,H
Z070,2025-03-24,H
Z070,2025-03-25,M
Z070,2025-03-26,M
Z070,2025-03-27,M
Z070,2025-03-28,L
Z070,2025-03-29,M
Z070,2025-03-30,L
Z070,2025-03-31,M
Z071,2025-01-01,L
Z071,2025-01-02,H
Z071,2025-01-03,L
Z071,2025-01-04,L
Z071,2025-01-05,H
Z071,2025-01-06,L
Z071,2025-01-07,M
Z071,2025-01-08,M
Z071,2025-01-09,M
Z071,2025-01-10,M
Z071,2025-01-11,L
Z071,2025-01-12,H
Z071,2025-01-13,M
Z071,2025-01-14,M
Z071,2025-01-15,M
Z071,2025-01-16,H
Z071,2025-01-17,L
Z071,2025-01-18,M
Z071,2025-01-19,H
Z071,2025-01-20,L
Z071,2025-01-21,M
Z071,2025-01-22,M
Z071,2025-01-23,M
Z071,2025-01-24,M
Z071,2025-01-25,L
Z071,2025-01-26,L
Z071,2025-01-27,M
Z071,2025-01-28,L
Z071,2025-01-29,L
Z071,2025-01-30,
Z071,2025-01-31,M
Z071,2025-02-01,M
Z071,2025-02-02,M
Z071,2025-02-03,H
Z071,2025-02-04,L
Z071,2025-02-05,M
Z071,2025-02-06,L
Z071,2025-02-07,H
Z071,2025-02-08,H
Z071,2025-02-09,L
Z071,2025-02-10,H
Z071,2025-02-11,
Z071,2025-02-12,M
Z071,2025-02-13,M
Z071,2025-02-14,M
Z071,2025-02-15,M
Z071,2025-02-16,L
Z071,2025-02-17,H
Z071,2025-02-18,H
Z071,2025-02-19,H
Z071,2025-02-20,M
Z071,2025-02-21,H
Z071,2025-02-22,L
Z071,2025-02-23,L
Z071,2025-02-24,L
Z071,2025-02-25,M
Z071,2025-02-26,H
Z071,2025-02-27,
Z071,2025-02-28,M
Z071,2025-03-01,H
Z071,2025-03-02,L
Z071,2025-03-03,M
Z071,2025-03-04,L
Z071,2025-03-05,
Z071,2025-03-06,M
Z071,2025-03-07,L
Z071,2025-03-08,M
Z071,2025-03-09,M
Z071,2025-03-10,M
Z071,2025-03-11,m
Z071,2025-03-12,M
Z071,2025-03-13,L
Z071,2025-03-14,L
Z071,2025-03-15,
Z071,2025-03-16,M
Z071,2025-03-17,L
Z071,2025-03-18,M
Z071,2025-03-19,H
Z071,2025-03-20,L
Z071,2025-03-21,M
Z071,2025-03-22,H
Z071,2025-03-23,
Z071,2025-03-24,L
Z071,2025-03-25,H
Z071,2025-03-26,L
Z071,2025-03-27,M
Z071,2025-03-28,H
Z071,2025-03-29,M
Z071,2025-03-30,H
Z071,2025-03-31,L
Z072,2025-01-01,L
Z072,2025-01-02,L
Z072,2025-01-03,L
Z072,2025-01-04,H
Z072,2025-01-05,M
Z072,2025-01-06,M
Z072,2025-01-07,L
Z072,2025-01-08,L
Z072,2025-01-09,L
Z072,2025-01-10,L
Z072,2025-01-11,
Z072,2025-01-12,L
Z072,2025-01-13,M
Z072,2025-01-14,L
Z072,2025-01-15,M
Z072,2025-01-16,
Z072,2025-01-17,L
Z072,2025-01-18,L
Z072,2025-01-19,L
Z072,2025-01-20,L
Z072,2025-01-21,
Z072,2025-01-22,L
Z072,2025-01-23,M
Z072,2025-01-24,
Z072,2025-01-25,M
Z072,2025-01-26,M
Z072,2025-01-27,L
Z072,2025-01-28,M
Z072,2025-01-29,H
Z072,2025-01-30,H
Z072,2025-01-31,M
Z072,2025-02-01,M
Z072,2025-02-02,H
Z072,2025-02-03,M
Z072,2025-02-04,L
Z072,2025-02-05,H
Z072,2025-02-06,M
Z072,2025-02-07,H
Z072,2025-02-08,L
Z072,2025-02-09,M
Z072,2025-02-10,M
Z072,2025-02-11,M
Z072,2025-02-12,
Z072,2025-02-13,M
Z072,2025-02-14,L
Z072,2025-02-15,M
Z072,2025-02-16,M
Z072,2025-02-17,L
Z072,2025-02-18,M
Z072,2025-02-19,l
Z072,2025-02-20,M
Z072,2025-02-21,H
Z072,2025-02-22,M
Z072,2025-02-23,L
Z072,2025-02-24,M
Z072,2025-02-25,M
Z072,2025-02-26,
Z072,2025-02-27,M
Z072,2025-02-28,
Z072,2025-03-01,H
Z072,2025-03-02,M
Z072,2025-03-03,M
Z072,2025-03-04,M
Z072,2025-03-05,L
Z072,2025-03-06,L
Z072,2025-03-07,H
Z072,2025-03-08,H
Z072,2025-03-09,M
Z072,2025-03-10,M
Z072,2025-03-11,H
Z072,2025-03-12,
Z072,2025-03-13,L
Z072,2025-03-14,l
Z072,2025-03-15,m
Z072,2025-03-16,M
Z072,2025-03-17,H
Z072,2025-03-18,L
Z072,2025-03-19,M
Z072,2025-03-20,L
Z072,2025-03-21,L
Z072,2025-03-22,
Z072,2025-03-23,L
Z072,2025-03-24,L
Z072,2025-03-25,L
Z072,2025-03-26,M
Z072,2025-03-27,L
Z072,2025-03-28,M
Z072,2025-03-29,L
Z072,2025-03-30,L
Z072,2025-03-31,M
Z073,2025-01-01,M
Z073,2025-01-02,M
Z073,2025-01-03,M
Z073,2025-01-04,M
Z073,2025-01-05,L
Z073,2025-01-06,H
Z073,2025-01-07,H
Z073,2025-01-08,
Z073,2025-01-09,H
Z073,2025-01-10,M
Z073,2025-01-11,l
Z073,2025-01-12,M
Z073,2025-01-13,L
Z073,2025-01-14,M
Z073,2025-01-15,M
Z073,2025-01-16,L
Z073,2025-01-17,M
Z073,2025-01-18,M
Z073,2025-01-19,
Z073,2025-01-20,L
Z073,2025-01-21,L
Z073,2025-01-22,m
Z073,2025-01-23,M
Z073,2025-01-24,H
Z073,2025-01-25,M
Z073,2025-01-26,M
Z073,2025-01-27,H
Z073,2025-01-28,M
Z073,2025-01-29,L
Z073,2025-01-30,H
Z073,2025-01-31,H
Z073,2025-02-01,L
Z073,2025-02-02,M
Z073,2025-02-03,L
Z073,2025-02-04,H
Z073,2025-02-05,L
Z073,2025-02-06,L
Z073,2025-02-07,L
Z073,2025-02-08,L
Z073,2025-02-09,M
Z073,2025-02-10,L
Z073,2025-02-11,M
Z073,2025-02-12,m
Z073,2025-02-13,M
Z073,2025-02-14,M
Z073,2025-02-15,M
Z073,2025-02-16,H
Z073,2025-02-17,M
Z073,2025-02-18,L
Z073,2025-02-19,M
Z073,2025-02-20,H
Z073,2025-02-21,M
Z073,2025-02-22,L
Z073,2025-02-23,M
Z073,2025-02-24,L
Z073,2025-02-25,M
Z073,2025-02-26,M
Z073,2025-02-27,H
Z073,2025-02-28,M
Z073,2025-03-01,M
Z073,2025-03-02,L
Z073,2025-03-03,L
Z073,2025-03-04,M
Z073,2025-03-05,H
Z073,2025-03-06,M
Z073,2025-03-07,
Z073,2025-03-08,L
Z073,2025-03-09,M
Z073,2025-03-10,M
Z073,2025-03-11,L
Z073,2025-03-12,L
Z073,2025-03-13,M
Z073,2025-03-14,L
Z073,2025-03-15,L
Z073,2025-03-16,M
Z073,2025-03-17,H
Z073,2025-03-18,
Z073,2025-03-19,M
Z073,2025-03-20,M
Z073,2025-03-21,L
Z073,2025-03-22,L
Z073,2025-03-23,M
Z073,2025-03-24,H
Z073,2025-03-25,
Z073,2025-03-26,L
Z073,2025-03-27,M
Z073,2025-03-28,L
Z073,2025-03-29,M
Z073,2025-03-30,M
Z073,2025-03-31,L
Z074,2025-01-01,
Z074,2025-01-02,M
Z074,2025-01-03,M
Z074,2025-01-04,L
Z074,2025-01-05,M
Z074,2025-01-06,L
Z074,2025-01-07,M
Z074,2025-01-08,L
Z074,2025-01-09,L
Z074,2025-01-10,M
Z074,2025-01-11,H
Z074,2025-01-12,L
Z074,2025-01-13,M
Z074,2025-01-14,H
Z074,2025-01-15,M
Z074,2025-01-16,M
Z074,2025-01-17,
Z074,2025-01-18,M
Z074,2025-01-19,H
Z074,2025-01-20,L
Z074,2025-01-21,L
Z074,2025-01-22,M
Z074,2025-01-23,M
Z074,2025-01-24,M
Z074,2025-01-25,M
Z074,2025-01-26,H
Z074,2025-01-27,L
Z074,2025-01-28,L
Z074,2025-01-29,L
Z074,2025-01-30,L
Z074,2025-01-31,L
Z074,2025-02-01,
Z074,2025-02-02,L
Z074,2025-02-03,L
Z074,2025-02-04,L
Z074,2025-02-05,L
Z074,2025-02-06,H
Z074,2025-02-07,H
Z074,2025-02-08,L
Z074,2025-02-09,M
Z074,2025-02-10,
Z074,2025-02-11,L
Z074,2025-02-12,M
Z074,2025-02-13,M
Z074,2025-02-14,M
Z074,2025-02-15,L
Z074,2025-02-16,M
Z074,2025-02-17,M
Z074,2025-02-18,H
Z074,2025-02-19,L
Z074,2025-02-20,H
Z074,2025-02-21,M
Z074,2025-02-22,M
Z074,2025-02-23,L
Z074,2025-02-24,L
Z074,2025-02-25,M
Z074,2025-02-26,L
Z074,2025-02-27,L
Z074,2025-02-28,H
Z074,2025-03-01,L
Z074,2025-03-02,M
Z074,2025-03-03,M
Z074,2025-03-04,L
Z074,2025-03-05,M
Z074,2025-03-06,L
Z074,2025-03-07,M
Z074,2025-03-08,M
Z074,2025-03-09,L
Z074,2025-03-10,H
Z074,2025-03-11,H
Z074,2025-03-12,H
Z074,2025-03-13,H
Z074,2025-03-14,M
Z074,2025-03-15,L
Z074,2025-03-16,M
Z074,2025-03-17,M
Z074,2025-03-18,M
Z074,2025-03-19,M
Z074,2025-03-20,L
Z074,2025-03-21,L
Z074,2025-03-22,L
Z074,2025-03-23,H
Z074,2025-03-24,H
Z074,2025-03-25,M
Z074,2025-03-26,M
Z074,2025-03-27,H
Z074,2025-03-28,L
Z074,2025-03-29,M
Z074,2025-03-30,H
Z074,2025-03-31,M
Z075,2025-01-01,M
Z075,2025-01-02,L
Z075,2025-01-03,M
Z075,2025-01-04,H
Z075,2025-01-05,L
Z075,2025-01-06,M
Z075,2025-01-07,
Z075,2025-01-08,
Z075,2025-01-09,L
Z075,2025-01-10,L
Z075,2025-01-11,
Z075,2025-01-12,
Z075,2025-01-13,L
Z075,2025-01-14,M
Z075,2025-01-15,L
Z075,2025-01-16,M
Z075,2025-01-17,L
Z075,2025-01-18,M
Z075,2025-01-19,M
Z075,2025-01-20,L
Z075,2025-01-21,H
Z075,2025-01-22,L
Z075,2025-01-23,H
Z075,2025-01-24,H
Z075,2025-01-25,L
Z075,2025-01-26,M
Z075,2025-01-27,H
Z075,2025-01-28,H
Z075,2025-01-29,H
Z075,2025-01-30,H
Z075,2025-01-31,
Z075,2025-02-01,M
Z075,2025-02-02,L
Z075,2025-02-03,M
Z075,2025-02-04,M
Z075,2025-02-05,M
Z075,2025-02-06,L
Z075,2025-02-07,L
Z075,2025-02-08,M
Z075,2025-02-09,L
Z075,2025-02-10,M
Z075,2025-02-11,H
Z075,2025-02-12,M
Z075,2025-02-13,H
Z075,2025-02-14,
Z075,2025-02-15,L
Z075,2025-02-16,M
Z075,2025-02-17,M
Z075,2025-02-18,L
Z075,2025-02-19,M
Z075,2025-02-20,H
Z075,2025-02-21,
Z075,2025-02-22,L
Z075,2025-02-23,M
Z075,2025-02-24,L
Z075,2025-02-25,M
Z075,2025-02-26,M
Z075,2025-02-27,L
Z075,2025-02-28,L
Z075,2025-03-01,
Z075,2025-03-02,M
Z075,2025-03-03,M
Z075,2025-03-04,L
Z075,2025-03-05,
Z075,2025-03-06,L
Z075,2025-03-07,M
Z075,2025-03-08,L
Z075,2025-03-09,M
Z075,2025-03-10,L
Z075,2025-03-11,M
Z075,2025-03-12,H
Z075,2025-03-13,H
Z075,2025-03-14,
Z075,2025-03-15,L
Z075,2025-03-16,H
Z075,2025-03-17,M
Z075,2025-03-18,L
Z075,2025-03-19,M
Z075,2025-03-20,M
Z075,2025-03-21,H
Z075,2025-03-22,M
Z075,2025-03-23,L
Z075,2025-03-24,L
Z075,2025-03-25,L
Z075,2025-03-26,M
Z075,2025-03-27,L
Z075,2025-03-28,L
Z075,2025-03-29,L
Z075,2025-03-30,H
Z075,2025-03-31,L
Z076,2025-01-01,M
Z076,2025-01-02,M
Z076,2025-01-03,L
Z076,2025-01-04,M
Z076,2025-01-05,H
