zone_id,date,bike_availability
Z062,2025-01-18,58.0
Z062,2025-01-19,92.0
Z062,2025-01-20,24.0
Z062,2025-01-21,121.0
Z062,2025-01-22,128.0
Z062,2025-01-23,87.0
Z062,2025-01-24,12.0
Z062,2025-01-25,
Z062,2025-01-26,199.0
Z062,2025-01-27,66.0
Z062,2025-01-28,98.0
Z062,2025-01-29,159.0
Z062,2025-01-30,29.0
Z062,2025-01-31,61.0
Z062,2025-02-01,40.0
Z062,2025-02-02,
Z062,2025-02-03,176.0
Z062,2025-02-04,82.0
Z062,2025-02-05,42.0
Z062,2025-02-06,130.0
Z062,2025-02-07,189.0
Z062,2025-02-08,25.0
Z062,2025-02-09,49.0
Z062,2025-02-10,
Z062,2025-02-11,114.0
Z062,2025-02-12,61.0
Z062,2025-02-13,107.0
Z062,2025-02-14,122.0
Z062,2025-02-15,48.0
Z062,2025-02-16,82.0
Z062,2025-02-17,175.0
Z062,2025-02-18,158.0
Z062,2025-02-19,36.0
Z062,2025-02-20,66.0
Z062,2025-02-21,23.0
Z062,2025-02-22,178.0
Z062,2025-02-23,
Z062,2025-02-24,9.0
Z062,2025-02-25,114.0
Z062,2025-02-26,100.0
Z062,2025-02-27,112.0
Z062,2025-02-28,116.0
Z062,2025-03-01,179.0
Z062,2025-03-02,55.0
Z062,2025-03-03,129.0
Z062,2025-03-04,60.0
Z062,2025-03-05,25.0
Z062,2025-03-06,92.0
Z062,2025-03-07,109.0
Z062,2025-03-08,187.0
Z062,2025-03-09,164.0
Z062,2025-03-10,193.0
Z062,2025-03-11,176.0
Z062,2025-03-12,37.0
Z062,2025-03-13,56.0
Z062,2025-03-14,161.0
Z062,2025-03-15,89.0
Z062,2025-03-16,24.0
Z062,2025-03-17,74.0
Z062,2025-03-18,134.0
Z062,2025-03-19,129.0
Z062,2025-03-20,84.0
Z062,2025-03-21,192.0
Z062,2025-03-22,84.0
Z062,2025-03-23,136.0
Z062,2025-03-24,105.0
Z062,2025-03-25,165.0
Z062,2025-03-26,182.0
Z062,2025-03-27,169.0
Z062,2025-03-28,144.0
Z062,2025-03-29,176.0
Z062,2025-03-30,95.0
Z062,2025-03-31,23.0
Z063,2025-01-01,83.0
Z063,2025-01-02,79.0
Z063,2025-01-03,19.0
Z063,2025-01-04,167.0
Z063,2025-01-05,179.0
Z063,2025-01-06,186.0
Z063,2025-01-07,154.0
Z063,2025-01-08,38.0
Z063,2025-01-09,7.0
Z063,2025-01-10,88.0
Z063,2025-01-11,181.0
Z063,2025-01-12,70.0
Z063,2025-01-13,70.0
Z063,2025-01-14,46.0
Z063,2025-01-15,137.0
Z063,2025-01-16,82.0
Z063,2025-01-17,165.0
Z063,2025-01-18,5.0
Z063,2025-01-19,113.0
Z063,2025-01-20,34.0
Z063,2025-01-21,68.0
Z063,2025-01-22,192.0
Z063,2025-01-23,61.0
Z063,2025-01-24,104.0
Z063,2025-01-25,57.0
Z063,2025-01-26,32.0
Z063,2025-01-27,12.0
Z063,2025-01-28,2.0
Z063,2025-01-29,157.0
Z063,2025-01-30,143.0
Z063,2025-01-31,118.0
Z063,2025-02-01,185.0
Z063,2025-02-02,17.0
Z063,2025-02-03,32.0
Z063,2025-02-04,92.0
Z063,2025-02-05,
Z063,2025-02-06,193.0
Z063,2025-02-07,0.0
Z063,2025-02-08,121.0
Z063,2025-02-09,155.0
Z063,2025-02-10,90.0
Z063,2025-02-11,46.0
Z063,2025-02-12,16.0
Z063,2025-02-13,68.0
Z063,2025-02-14,197.0
Z063,2025-02-15,98.0
Z063,2025-02-16,135.0
Z063,2025-02-17,95.0
Z063,2025-02-18,105.0
Z063,2025-02-19,182.0
Z063,2025-02-20,177.0
Z063,2025-02-21,195.0
Z063,2025-02-22,195.0
Z063,2025-02-23,40.0
Z063,2025-02-24,14.0
Z063,2025-02-25,12.0
Z063,2025-02-26,
Z063,2025-02-27,140.0
Z063,2025-02-28,182.0
Z063,2025-03-01,9.0
Z063,2025-03-02,24.0
Z063,2025-03-03,179.0
Z063,2025-03-04,104.0
Z063,2025-03-05,169.0
Z063,2025-03-06,
Z063,2025-03-07,179.0
Z063,2025-03-08,174.0
Z063,2025-03-09,
Z063,2025-03-10,83.0
Z063,2025-03-11,186.0
Z063,2025-03-12,185.0
Z063,2025-03-13,
Z063,2025-03-14,75.0
Z063,2025-03-15,41.0
Z063,2025-03-16,134.0
Z063,2025-03-17,174.0
Z063,2025-03-18,40.0
Z063,2025-03-19,130.0
Z063,2025-03-20,6.0
Z063,2025-03-21,96.0
Z063,2025-03-22,167.0
Z063,2025-03-23,120.0
Z063,2025-03-24,153.0
Z063,2025-03-25,42.0
Z063,2025-03-26,190.0
Z063,2025-03-27,
Z063,2025-03-28,127.0
Z063,2025-03-29,45.0
Z063,2025-03-30,108.0
Z063,2025-03-31,60.0
Z064,2025-01-01,118.0
Z064,2025-01-02,181.0
Z064,2025-01-03,69.0
Z064,2025-01-04,25.0
Z064,2025-01-05,29.0
Z064,2025-01-06,63.0
Z064,2025-01-07,75.0
Z064,2025-01-08,159.0
Z064,2025-01-09,153.0
Z064,2025-01-10,136.0
Z064,2025-01-11,72.0
Z064,2025-01-12,116.0
Z064,2025-01-13,183.0
Z064,2025-01-14,190.0
Z064,2025-01-15,158.0
Z064,2025-01-16,129.0
Z064,2025-01-17,
Z064,2025-01-18,66.0
Z064,2025-01-19,147.0
Z064,2025-01-20,29.0
Z064,2025-01-21,
Z064,2025-01-22,90.0
Z064,2025-01-23,75.0
Z064,2025-01-24,68.0
Z064,2025-01-25,121.0
Z064,2025-01-26,36.0
Z064,2025-01-27,
Z064,2025-01-28,60.0
Z064,2025-01-29,140.0
Z064,2025-01-30,140.0
Z064,2025-01-31,23.0
Z064,2025-02-01,53.0
Z064,2025-02-02,62.0
Z064,2025-02-03,105.0
Z064,2025-02-04,16.0
Z064,2025-02-05,84.0
Z064,2025-02-06,24.0
Z064,2025-02-07,73.0
Z064,2025-02-08,78.0
Z064,2025-02-09,153.0
Z064,2025-02-10,106.0
Z064,2025-02-11,133.0
Z064,2025-02-12,13.0
Z064,2025-02-13,114.0
Z064,2025-02-14,100.0
Z064,2025-02-15,181.0
Z064,2025-02-16,136.0
Z064,2025-02-17,
Z064,2025-02-18,47.0
Z064,2025-02-19,156.0
Z064,2025-02-20,151.0
Z064,2025-02-21,145.0
Z064,2025-02-22,
Z064,2025-02-23,100.0
Z064,2025-02-24,153.0
Z064,2025-02-25,198.0
Z064,2025-02-26,61.0
Z064,2025-02-27,139.0
Z064,2025-02-28,25.0
Z064,2025-03-01,136.0
Z064,2025-03-02,171.0
Z064,2025-03-03,136.0
Z064,2025-03-04,6.0
Z064,2025-03-05,154.0
Z064,2025-03-06,54.0
Z064,2025-03-07,62.0
Z064,2025-03-08,78.0
Z064,2025-03-09,40.0
Z064,2025-03-10,18.0
Z064,2025-03-11,118.0
Z064,2025-03-12,32.0
Z064,2025-03-13,186.0
Z064,2025-03-14,
Z064,2025-03-15,123.0
Z064,2025-03-16,65.0
Z064,2025-03-17,62.0
Z064,2025-03-18,24.0
Z064,2025-03-19,86.0
Z064,2025-03-20,24.0
Z064,2025-03-21,128.0
Z064,2025-03-22,36.0
Z064,2025-03-23,22.0
Z064,2025-03-24,93.0
Z064,2025-03-25,29.0
Z064,2025-03-26,104.0
Z064,2025-03-27,
Z064,2025-03-28,166.0
Z064,2025-03-29,81.0
Z064,2025-03-30,32.0
Z064,2025-03-31,62.0
Z065,2025-01-01,121.0
Z065,2025-01-02,51.0
Z065,2025-01-03,95.0
Z065,2025-01-04,105.0
Z065,2025-01-05,185.0
Z065,2025-01-06,124.0
Z065,2025-01-07,98.0
Z065,2025-01-08,113.0
Z065,2025-01-09,112.0
Z065,2025-01-10,42.0
Z065,2025-01-11,
Z065,2025-01-12,12.0
Z065,2025-01-13,87.0
Z065,2025-01-14,67.0
Z065,2025-01-15,179.0
Z065,2025-01-16,
Z065,2025-01-17,174.0
Z065,2025-01-18,184.0
Z065,2025-01-19,115.0
Z065,2025-01-20,14.0
Z065,2025-01-21,30.0
Z065,2025-01-22,181.0
Z065,2025-01-23,198.0
Z065,2025-01-24,48.0
Z065,2025-01-25,146.0
Z065,2025-01-26,145.0
Z065,2025-01-27,191.0
Z065,2025-01-28,172.0
Z065,2025-01-29,167.0
Z065,2025-01-30,161.0
Z065,2025-01-31,10.0
Z065,2025-02-01,182.0
Z065,2025-02-02,141.0
Z065,2025-02-03,9.0
Z065,2025-02-04,33.0
Z065,2025-02-05,8.0
Z065,2025-02-06,127.0
Z065,2025-02-07,196.0
Z065,2025-02-08,35.0
Z065,2025-02-09,165.0
Z065,2025-02-10,191.0
Z065,2025-02-11,153.0
Z065,2025-02-12,133.0
Z065,2025-02-13,46.0
Z065,2025-02-14,125.0
Z065,2025-02-15,32.0
Z065,2025-02-16,170.0
Z065,2025-02-17,117.0
Z065,2025-02-18,81.0
Z065,2025-02-19,81.0
Z065,2025-02-20,164.0
Z065,2025-02-21,179.0
Z065,2025-02-22,102.0
Z065,2025-02-23,100.0
Z065,2025-02-24,109.0
Z065,2025-02-25,4.0
Z065,2025-02-26,108.0
Z065,2025-02-27,88.0
Z065,2025-02-28,26.0
Z065,2025-03-01,110.0
Z065,2025-03-02,199.0
Z065,2025-03-03,111.0
Z065,2025-03-04,185.0
Z065,2025-03-05,128.0
Z065,2025-03-06,176.0
Z065,2025-03-07,45.0
Z065,2025-03-08,199.0
Z065,2025-03-09,
Z065,2025-03-10,
Z065,2025-03-11,158.0
Z065,2025-03-12,33.0
Z065,2025-03-13,30.0
Z065,2025-03-14,146.0
Z065,2025-03-15,23.0
Z065,2025-03-16,33.0
Z065,2025-03-17,29.0
Z065,2025-03-18,141.0
Z065,2025-03-19,27.0
Z065,2025-03-20,198.0
Z065,2025-03-21,84.0
Z065,2025-03-22,161.0
Z065,2025-03-23,
Z065,2025-03-24,83.0
Z065,2025-03-25,76.0
Z065,2025-03-26,58.0
Z065,2025-03-27,84.0
Z065,2025-03-28,169.0
Z065,2025-03-29,127.0
Z065,2025-03-30,159.0
Z065,2025-03-31,30.0
Z066,2025-01-01,188.0
Z066,2025-01-02,60.0
Z066,2025-01-03,21.0
Z066,2025-01-04,33.0
Z066,2025-01-05,78.0
Z066,2025-01-06,42.0
Z066,2025-01-07,6.0
Z066,2025-01-08,121.0
Z066,2025-01-09,191.0
Z066,2025-01-10,
Z066,2025-01-11,113.0
Z066,2025-01-12,130.0
Z066,2025-01-13,141.0
Z066,2025-01-14,110.0
Z066,2025-01-15,23.0
Z066,2025-01-16,181.0
Z066,2025-01-17,95.0
Z066,2025-01-18,129.0
Z066,2025-01-19,83.0
Z066,2025-01-20,
Z066,2025-01-21,48.0
Z066,2025-01-22,185.0
Z066,2025-01-23,125.0
Z066,2025-01-24,31.0
Z066,2025-01-25,171.0
Z066,2025-01-26,19.0
Z066,2025-01-27,198.0
Z066,2025-01-28,44.0
Z066,2025-01-29,197.0
Z066,2025-01-30,52.0
Z066,2025-01-31,10.0
Z066,2025-02-01,93.0
Z066,2025-02-02,91.0
Z066,2025-02-03,64.0
Z066,2025-02-04,
Z066,2025-02-05,52.0
Z066,2025-02-06,37.0
Z066,2025-02-07,19.0
Z066,2025-02-08,26.0
Z066,2025-02-09,144.0
Z066,2025-02-10,160.0
Z066,2025-02-11,176.0
Z066,2025-02-12,199.0
Z066,2025-02-13,172.0
Z066,2025-02-14,
Z066,2025-02-15,83.0
Z066,2025-02-16,129.0
Z066,2025-02-17,102.0
Z066,2025-02-18,29.0
Z066,2025-02-19,165.0
Z066,2025-02-20,196.0
Z066,2025-02-21,52.0
Z066,2025-02-22,145.0
Z066,2025-02-23,149.0
Z066,2025-02-24,52.0
Z066,2025-02-25,87.0
Z066,2025-02-26,16.0
Z066,2025-02-27,86.0
Z066,2025-02-28,130.0
Z066,2025-03-01,135.0
Z066,2025-03-02,132.0
Z066,2025-03-03,102.0
Z066,2025-03-04,67.0
Z066,2025-03-05,192.0
Z066,2025-03-06,164.0
Z066,2025-03-07,96.0
Z066,2025-03-08,
Z066,2025-03-09,95.0
Z066,2025-03-10,197.0
Z066,2025-03-11,150.0
Z066,2025-03-12,0.0
Z066,2025-03-13,58.0
Z066,2025-03-14,
Z066,2025-03-15,102.0
Z066,2025-03-16,85.0
Z066,2025-03-17,181.0
Z066,2025-03-18,187.0
Z066,2025-03-19,55.0
Z066,2025-03-20,140.0
Z066,2025-03-21,59.0
Z066,2025-03-22,
Z066,2025-03-23,122.0
Z066,2025-03-24,
Z066,2025-03-25,5.0
Z066,2025-03-26,69.0
Z066,2025-03-27,104.0
Z066,2025-03-28,161.0
Z066,2025-03-29,123.0
Z066,2025-03-30,29.0
Z066,2025-03-31,104.0
Z067,2025-01-01,188.0
Z067,2025-01-02,20.0
Z067,2025-01-03,22.0
Z067,2025-01-04,
Z067,2025-01-05,75.0
Z067,2025-01-06,
Z067,2025-01-07,120.0
Z067,2025-01-08,
Z067,2025-01-09,62.0
Z067,2025-01-10,1.0
Z067,2025-01-11,121.0
Z067,2025-01-12,144.0
Z067,2025-01-13,68.0
Z067,2025-01-14,103.0
Z067,2025-01-15,147.0
Z067,2025-01-16,21.0
Z067,2025-01-17,123.0
Z067,2025-01-18,98.0
Z067,2025-01-19,69.0
Z067,2025-01-20,44.0
Z067,2025-01-21,162.0
Z067,2025-01-22,31.0
Z067,2025-01-23,158.0
Z067,2025-01-24,110.0
Z067,2025-01-25,118.0
Z067,2025-01-26,152.0
Z067,2025-01-27,89.0
Z067,2025-01-28,145.0
Z067,2025-01-29,
Z067,2025-01-30,180.0
Z067,2025-01-31,90.0
Z067,2025-02-01,84.0
Z067,2025-02-02,1.0
Z067,2025-02-03,
Z067,2025-02-04,150.0
Z067,2025-02-05,182.0
Z067,2025-02-06,108.0
Z067,2025-02-07,64.0
Z067,2025-02-08,
Z067,2025-02-09,198.0
Z067,2025-02-10,169.0
Z067,2025-02-11,45.0
Z067,2025-02-12,153.0
Z067,2025-02-13,105.0
Z067,2025-02-14,21.0
Z067,2025-02-15,137.0
Z067,2025-02-16,170.0
Z067,2025-02-17,116.0
Z067,2025-02-18,108.0
Z067,2025-02-19,3.0
Z067,2025-02-20,131.0
Z067,2025-02-21,162.0
Z067,2025-02-22,
Z067,2025-02-23,32.0
Z067,2025-02-24,148.0
Z067,2025-02-25,63.0
Z067,2025-02-26,199.0
Z067,2025-02-27,9.0
Z067,2025-02-28,116.0
Z067,2025-03-01,29.0
Z067,2025-03-02,63.0
Z067,2025-03-03,85.0
Z067,2025-03-04,198.0
Z067,2025-03-05,194.0
Z067,2025-03-06,49.0
Z067,2025-03-07,113.0
Z067,2025-03-08,155.0
Z067,2025-03-09,42.0
Z067,2025-03-10,22.0
Z067,2025-03-11,43.0
Z067,2025-03-12,159.0
Z067,2025-03-13,76.0
Z067,2025-03-14,
Z067,2025-03-15,104.0
Z067,2025-03-16,60.0
Z067,2025-03-17,87.0
Z067,2025-03-18,65.0
Z067,2025-03-19,152.0
Z067,2025-03-20,178.0
Z067,2025-03-21,85.0
Z067,2025-03-22,23.0
Z067,2025-03-23,
Z067,2025-03-24,60.0
Z067,2025-03-25,172.0
Z067,2025-03-26,34.0
Z067,2025-03-27,76.0
Z067,2025-03-28,153.0
Z067,2025-03-29,101.0
Z067,2025-03-30,66.0
Z067,2025-03-31,144.0
Z068,2025-01-01,17.0
Z068,2025-01-02,146.0
Z068,2025-01-03,33.0
Z068,2025-01-04,
Z068,2025-01-05,
Z068,2025-01-06,9.0
Z068,2025-01-07,178.0
Z068,2025-01-08,19.0
Z068,2025-01-09,83.0
Z068,2025-01-10,
Z068,2025-01-11,172.0
Z068,2025-01-12,114.0
Z068,2025-01-13,138.0
Z068,2025-01-14,199.0
Z068,2025-01-15,24.0
Z068,2025-01-16,122.0
Z068,2025-01-17,
Z068,2025-01-18,160.0
Z068,2025-01-19,189.0
Z068,2025-01-20,36.0
Z068,2025-01-21,159.0
Z068,2025-01-22,135.0
Z068,2025-01-23,136.0
Z068,2025-01-24,85.0
Z068,2025-01-25,169.0
Z068,2025-01-26,
Z068,2025-01-27,112.0
Z068,2025-01-28,148.0
Z068,2025-01-29,52.0
Z068,2025-01-30,92.0
Z068,2025-01-31,170.0
Z068,2025-02-01,9.0
Z068,2025-02-02,25.0
Z068,2025-02-03,
Z068,2025-02-04,65.0
Z068,2025-02-05,103.0
Z068,2025-02-06,17.0
Z068,2025-02-07,131.0
Z068,2025-02-08,105.0
Z068,2025-02-09,126.0
Z068,2025-02-10,12.0
Z068,2025-02-11,192.0
Z068,2025-02-12,99.0
Z068,2025-02-13,39.0
Z068,2025-02-14,148.0
Z068,2025-02-15,15.0
Z068,2025-02-16,125.0
Z068,2025-02-17,153.0
Z068,2025-02-18,190.0
Z068,2025-02-19,96.0
Z068,2025-02-20,172.0
Z068,2025-02-21,161.0
Z068,2025-02-22,187.0
Z068,2025-02-23,54.0
Z068,2025-02-24,102.0
Z068,2025-02-25,105.0
Z068,2025-02-26,52.0
Z068,2025-02-27,150.0
Z068,2025-02-28,191.0
Z068,2025-03-01,107.0
Z068,2025-03-02,16.0
Z068,2025-03-03,45.0
Z068,2025-03-04,95.0
Z068,2025-03-05,23.0
Z068,2025-03-06,111.0
Z068,2025-03-07,0.0
Z068,2025-03-08,116.0
Z068,2025-03-09,173.0
Z068,2025-03-10,192.0
Z068,2025-03-11,22.0
Z068,2025-03-12,75.0
Z068,2025-03-13,160.0
Z068,2025-03-14,46.0
Z068,2025-03-15,34.0
Z068,2025-03-16,25.0
Z068,2025-03-17,147.0
Z068,2025-03-18,151.0
Z068,2025-03-19,35.0
Z068,2025-03-20,66.0
Z068,2025-03-21,138.0
Z068,2025-03-22,171.0
Z068,2025-03-23,41.0
Z068,2025-03-24,124.0
Z068,2025-03-25,143.0
Z068,2025-03-26,23.0
Z068,2025-03-27,4.0
Z068,2025-03-28,150.0
Z068,2025-03-29,188.0
Z068,2025-03-30,
Z068,2025-03-31,177.0
Z069,2025-01-01,157.0
Z069,2025-01-02,
Z069,2025-01-03,19.0
Z069,2025-01-04,178.0
Z069,2025-01-05,192.0
Z069,2025-01-06,31.0
Z069,2025-01-07,158.0
Z069,2025-01-08,103.0
Z069,2025-01-09,191.0
Z069,2025-01-10,83.0
Z069,2025-01-11,130.0
Z069,2025-01-12,171.0
Z069,2025-01-13,90.0
Z069,2025-01-14,12.0
Z069,2025-01-15,53.0
Z069,2025-01-16,114.0
Z069,2025-01-17,52.0
Z069,2025-01-18,122.0
Z069,2025-01-19,112.0
Z069,2025-01-20,90.0
Z069,2025-01-21,128.0
Z069,2025-01-22,131.0
Z069,2025-01-23,61.0
Z069,2025-01-24,171.0
Z069,2025-01-25,146.0
Z069,2025-01-26,109.0
Z069,2025-01-27,135.0
Z069,2025-01-28,90.0
Z069,2025-01-29,131.0
Z069,2025-01-30,30.0
Z069,2025-01-31,103.0
Z069,2025-02-01,173.0
Z069,2025-02-02,41.0
Z069,2025-02-03,97.0
Z069,2025-02-04,112.0
Z069,2025-02-05,141.0
Z069,2025-02-06,95.0
Z069,2025-02-07,150.0
Z069,2025-02-08,28.0
Z069,2025-02-09,33.0
Z069,2025-02-10,82.0
Z069,2025-02-11,176.0
Z069,2025-02-12,46.0
Z069,2025-02-13,
Z069,2025-02-14,
Z069,2025-02-15,52.0
Z069,2025-02-16,20.0
Z069,2025-02-17,144.0
Z069,2025-02-18,126.0
Z069,2025-02-19,
Z069,2025-02-20,199.0
Z069,2025-02-21,33.0
Z069,2025-02-22,165.0
Z069,2025-02-23,94.0
Z069,2025-02-24,68.0
Z069,2025-02-25,81.0
Z069,2025-02-26,92.0
Z069,2025-02-27,31.0
Z069,2025-02-28,97.0
Z069,2025-03-01,189.0
Z069,2025-03-02,111.0
Z069,2025-03-03,149.0
Z069,2025-03-04,69.0
Z069,2025-03-05,176.0
Z069,2025-03-06,60.0
Z069,2025-03-07,175.0
Z069,2025-03-08,171.0
Z069,2025-03-09,46.0
Z069,2025-03-10,90.0
Z069,2025-03-11,
Z069,2025-03-12,9.0
Z069,2025-03-13,80.0
Z069,2025-03-14,40.0
Z069,2025-03-15,162.0
Z069,2025-03-16,85.0
Z069,2025-03-17,114.0
Z069,2025-03-18,6.0
Z069,2025-03-19,173.0
Z069,2025-03-20,89.0
Z069,2025-03-21,95.0
Z069,2025-03-22,27.0
Z069,2025-03-23,6.0
Z069,2025-03-24,66.0
Z069,2025-03-25,117.0
Z069,2025-03-26,86.0
Z069,2025-03-27,163.0
Z069,2025-03-28,46.0
Z069,2025-03-29,50.0
Z069,2025-03-30,30.0
Z069,2025-03-31,71.0
Z070,2025-01-01,
Z070,2025-01-02,113.0
Z070,2025-01-03,43.0
Z070,2025-01-04,198.0
Z070,2025-01-05,
Z070,2025-01-06,130.0
Z070,2025-01-07,20.0
Z070,2025-01-08,67.0
Z070,2025-01-09,80.0
Z070,2025-01-10,199.0
Z070,2025-01-11,64.0
Z070,2025-01-12,43.0
Z070,2025-01-13,8.0
Z070,2025-01-14,9.0
Z070,2025-01-15,167.0
Z070,2025-01-16,
Z070,2025-01-17,147.0
Z070,2025-01-18,
Z070,2025-01-19,
Z070,2025-01-20,
Z070,2025-01-21,46.0
Z070,2025-01-22,168.0
Z070,2025-01-23,152.0
Z070,2025-01-24,149.0
Z070,2025-01-25,42.0
Z070,2025-01-26,172.0
Z070,2025-01-27,18.0
Z070,2025-01-28,184.0
Z070,2025-01-29,78.0
Z070,2025-01-30,54.0
Z070,2025-01-31,62.0
Z070,2025-02-01,131.0
Z070,2025-02-02,16.0
Z070,2025-02-03,15.0
Z070,2025-02-04,32.0
Z070,2025-02-05,164.0
Z070,2025-02-06,129.0
Z070,2025-02-07,114.0
Z070,2025-02-08,
Z070,2025-02-09,136.0
Z070,2025-02-10,140.0
Z070,2025-02-11,56.0
Z070,2025-02-12,82.0
Z070,2025-02-13,90.0
Z070,2025-02-14,113.0
Z070,2025-02-15,19.0
Z070,2025-02-16,41.0
Z070,2025-02-17,79.0
Z070,2025-02-18,178.0
Z070,2025-02-19,
Z070,2025-02-20,96.0
Z070,2025-02-21,163.0
Z070,2025-02-22,64.0
Z070,2025-02-23,17.0
Z070,2025-02-24,
Z070,2025-02-25,97.0
Z070,2025-02-26,117.0
Z070,2025-02-27,132.0
Z070,2025-02-28,142.0
Z070,2025-03-01,106.0
Z070,2025-03-02,169.0
Z070,2025-03-03,146.0
Z070,2025-03-04,
Z070,2025-03-05,
Z070,2025-03-06,147.0
Z070,2025-03-07,79.0
Z070,2025-03-08,191.0
Z070,2025-03-09,127.0
Z070,2025-03-10,188.0
Z070,2025-03-11,43.0
Z070,2025-03-12,159.0
Z070,2025-03-13,78.0
Z070,2025-03-14,119.0
Z070,2025-03-15,18.0
Z070,2025-03-16,95.0
Z070,2025-03-17,130.0
Z070,2025-03-18,81.0
Z070,2025-03-19,114.0
Z070,2025-03-20,107.0
Z070,2025-03-21,197.0
Z070,2025-03-22,51.0
Z070,2025-03-23,150.0
Z070,2025-03-24,82.0
Z070,2025-03-25,1.0
Z070,2025-03-26,128.0
Z070,2025-03-27,128.0
Z070,2025-03-28,81.0
Z070,2025-03-29,162.0
Z070,2025-03-30,76.0
Z070,2025-03-31,189.0
Z071,2025-01-01,24.0
Z071,2025-01-02,7.0
Z071,2025-01-03,187.0
Z071,2025-01-04,170.0
Z071,2025-01-05,143.0
Z071,2025-01-06,69.0
Z071,2025-01-07,138.0
Z071,2025-01-08,0.0
Z071,2025-01-09,90.0
Z071,2025-01-10,55.0
Z071,2025-01-11,107.0
Z071,2025-01-12,139.0
Z071,2025-01-13,24.0
Z071,2025-01-14,171.0
Z071,2025-01-15,47.0
Z071,2025-01-16,32.0
Z071,2025-01-17,18.0
Z071,2025-01-18,17.0
Z071,2025-01-19,89.0
Z071,2025-01-20,10.0
Z071,2025-01-21,34.0
Z071,2025-01-22,128.0
Z071,2025-01-23,57.0
Z071,2025-01-24,190.0
Z071,2025-01-25,71.0
Z071,2025-01-26,172.0
Z071,2025-01-27,105.0
Z071,2025-01-28,15.0
Z071,2025-01-29,168.0
Z071,2025-01-30,
Z071,2025-01-31,197.0
Z071,2025-02-01,79.0
Z071,2025-02-02,178.0
Z071,2025-02-03,24.0
Z071,2025-02-04,
Z071,2025-02-05,43.0
Z071,2025-02-06,104.0
Z071,2025-02-07,140.0
Z071,2025-02-08,48.0
Z071,2025-02-09,70.0
Z071,2025-02-10,167.0
Z071,2025-02-11,162.0
Z071,2025-02-12,65.0
Z071,2025-02-13,186.0
Z071,2025-02-14,100.0
Z071,2025-02-15,39.0
Z071,2025-02-16,161.0
Z071,2025-02-17,25.0
Z071,2025-02-18,107.0
Z071,2025-02-19,
Z071,2025-02-20,28.0
Z071,2025-02-21,
Z071,2025-02-22,22.0
Z071,2025-02-23,67.0
Z071,2025-02-24,147.0
Z071,2025-02-25,188.0
Z071,2025-02-26,4.0
Z071,2025-02-27,80.0
Z071,2025-02-28,134.0
Z071,2025-03-01,6.0
Z071,2025-03-02,96.0
Z071,2025-03-03,45.0
Z071,2025-03-04,165.0
Z071,2025-03-05,128.0
Z071,2025-03-06,32.0
Z071,2025-03-07,113.0
Z071,2025-03-08,60.0
Z071,2025-03-09,129.0
Z071,2025-03-10,96.0
Z071,2025-03-11,4.0
Z071,2025-03-12,88.0
Z071,2025-03-13,20.0
Z071,2025-03-14,67.0
Z071,2025-03-15,54.0
Z071,2025-03-16,73.0
Z071,2025-03-17,112.0
Z071,2025-03-18,153.0
Z071,2025-03-19,88.0
Z071,2025-03-20,144.0
Z071,2025-03-21,50.0
Z071,2025-03-22,170.0
Z071,2025-03-23,188.0
Z071,2025-03-24,43.0
Z071,2025-03-25,57.0
Z071,2025-03-26,50.0
Z071,2025-03-27,13.0
Z071,2025-03-28,194.0
Z071,2025-03-29,116.0
Z071,2025-03-30,65.0
Z071,2025-03-31,95.0
Z072,2025-01-01,108.0
Z072,2025-01-02,87.0
Z072,2025-01-03,90.0
Z072,2025-01-04,167.0
Z072,2025-01-05,146.0
Z072,2025-01-06,183.0
Z072,2025-01-07,100.0
Z072,2025-01-08,56.0
Z072,2025-01-09,21.0
Z072,2025-01-10,
Z072,2025-01-11,199.0
Z072,2025-01-12,136.0
Z072,2025-01-13,50.0
Z072,2025-01-14,166.0
Z072,2025-01-15,68.0
Z072,2025-01-16,14.0
Z072,2025-01-17,176.0
Z072,2025-01-18,59.0
Z072,2025-01-19,132.0
Z072,2025-01-20,21.0
Z072,2025-01-21,165.0
Z072,2025-01-22,171.0
Z072,2025-01-23,79.0
Z072,2025-01-24,12.0
Z072,2025-01-25,63.0
Z072,2025-01-26,
Z072,2025-01-27,98.0
Z072,2025-01-28,136.0
Z072,2025-01-29,
Z072,2025-01-30,161.0
Z072,2025-01-31,74.0
Z072,2025-02-01,116.0
Z072,2025-02-02,85.0
Z072,2025-02-03,83.0
Z072,2025-02-04,28.0
Z072,2025-02-05,60.0
Z072,2025-02-06,187.0
Z072,2025-02-07,148.0
Z072,2025-02-08,14.0
Z072,2025-02-09,75.0
Z072,2025-02-10,151.0
Z072,2025-02-11,175.0
Z072,2025-02-12,83.0
Z072,2025-02-13,102.0
Z072,2025-02-14,60.0
Z072,2025-02-15,130.0
Z072,2025-02-16,175.0
Z072,2025-02-17,38.0
Z072,2025-02-18,102.0
Z072,2025-02-19,172.0
Z072,2025-02-20,
Z072,2025-02-21,174.0
Z072,2025-02-22,90.0
Z072,2025-02-23,65.0
Z072,2025-02-24,
Z072,2025-02-25,104.0
Z072,2025-02-26,165.0
Z072,2025-02-27,34.0
Z072,2025-02-28,
Z072,2025-03-01,181.0
Z072,2025-03-02,74.0
Z072,2025-03-03,106.0
Z072,2025-03-04,73.0
